ID,Quadrant,Teilquadrant,Ortsnummer,Ortsbuchstaben,Ortsname,Kreis,Land,I,II,III,IV,comment,RES_1st_run,Ortsname_old,Stadt.oder.Gemeinde.oder.Landkreis,x,y,res,prev,x_new,y_new,cor,cor.Lvl.4,final_check
863,139,10,20,co,Ranstadt,B<fc>dingen,Hessen,j,j,j,j,NA,detected,,,499018.3703,5578502.819,detected,,499018.3703,5578502.819,,,999
861,139,10,17,c,Reichelsheim,Friedberg,Hessen,j,NA,j,j,NA,not detected,Reichelsheim,Wetterau,99999,99999,not detected,NANA,491033.91,5578521.11,f,,cleaned
696,138,9,19,cu,Zimmerschied,Unterlahnkreis,Hessen-Nassau,j,j,j,j,NA,detected,,,413464.6119,5578542.922,detected,,413464.6119,5578542.922,,,999
870,139,11,19,au,Usenborn,B<fc>dingen,Hessen,j,j,j,j,NA,detected,,,508222.6327,5578698.142,detected,,508222.6327,5578698.142,,,999
838,139,7,18,ac,Gem<fc>nden,Usingen,Hessen-Nassau,j,j,j,j,NA,detected,,,999,999,not an unique name,prev. not unique,457726.3971,5578716.036,found,,999
843,139,8,17,br,Wernborn,Usingen,Hessen-Nassau,j,j,j,j,NA,detected,,,469450.2743,5578880.004,detected,,469450.2743,5578880.004,,,999
860,139,10,16,a,Weckesheim,Friedberg,Hessen,j,NA,NA,NA,NA,detected,,,488918.3366,5578892.382,detected,,488918.3366,5578892.382,,,999
1032,140,8,17,bl,Elm,Schl<fc>chtern,Hessen-Nassau,j,NA,NA,NA,NA,detected,,,539654.0537,5578951.513,detected,,539654.0537,5578951.513,,,999
862,139,10,19,ab,Dauernheim,B<fc>dingen,Hessen,j,j,j,j,NA,detected,,,497048.3015,5579048.39,detected,,497048.3015,5579048.39,,,999
701,138,10,16,au,H<fc>bingen,Unterwesterwaldkreis,Hessen-Nassau,NA,j,j,NA,NA,detected,,,417859.3571,5579284.759,detected,,417859.3571,5579284.759,,,999
842,139,8,14,dr,Langenhain-Ziegenberg,Friedberg,Hessen,j,j,j,j,NA,detected,,,474153.9789,5579288.597,detected,,474153.9789,5579288.597,,,999
850,139,9,18,bo,R<f6>dgen,Friedberg,Hessen,j,j,j,j,NA,multiple entires detected,,,999,999,not an unique name,prev. not unique,483389.16,5579408.13,false detected 2nd,found,999
858,139,10,12,cu,Heuchelheim,B<fc>dingen,Hessen,j,j,j,j,NA,multiple entires detected,,,999,999,multiple entires detected,,490512.6685,5579489.72,found (via google maps),,999
881,139,12,18,bl,Burgbracht,B<fc>dingen,Hessen,j,NA,NA,NA,NA,not detected,Burg Bracht,,518341.6532,5579524.125,detected,,518341.6532,5579524.125,,,999
709,138,12,12,dl,Weyer,Oberlahnkreis,Hessen-Nassau,j,j,j,j,NA,detected,,,444838.4525,5579613.087,detected,,444838.4525,5579613.087,,,999
880,139,12,15,cd,Unterreichenbach,Gelnhausen,Hessen-Nassau,j,j,j,j,NA,detected,,,523013.2119,5579764.769,detected,,523013.2119,5579764.769,,,999
859,139,10,12,d,Bingenheim,B<fc>dingen,Hessen,j,j,j,j,NA,detected,,,492554.4372,5579942.339,detected,,492554.4372,5579942.339,,,999
706,138,11,13,cd,Linter,Limburg,Hessen-Nassau,NA,NA,j,j,NA,detected,,,435268.5437,5579955.049,detected,,435268.5437,5579955.049,,,999
849,139,9,11,do,Ober-M<f6>rlen,Friedberg,Hessen,j,j,j,j,NA,not detected,Ober M<f6>rlen,,478204.431,5580137.669,detected,,478204.431,5580137.669,,,999
1035,140,9,13,d,Kothen,BA. Br<fc>ckenau,RegBez. Unterfranken (Bayern),j,j,j,j,NA,detected,,,554500.5962,5580251.207,detected,,554500.5962,5580251.207,,,999
705,138,11,11,d,Freiendiez,Unterlahnkreis,Hessen-Nassau,j,j,j,j,NA,detected,,,432237.1328,5580404.476,detected,,432237.1328,5580404.476,,,999
878,139,12,13,br,B<f6><df>-Ges<e4><df>,B<fc>dingen,Hessen,j,NA,NA,NA,NA,not detected,B<f6>s-Ges<e4><df>,Birstein,99999,99999,not detected,NANA,519070.87,5580528.61,f,,999
837,139,7,14,ac,Naunstadt,Usingen,Hessen-Nassau,j,j,j,j,NA,detected,,,460940.9359,5580537.202,detected,,460940.9359,5580537.202,,,999
841,139,8,12,br,Maibach,Friedberg,Hessen,j,j,j,j,NA,detected,,,469589.4287,5580813.992,detected,,469589.4287,5580813.992,,,999
879,139,12,15,ab,Oberreichenbach,Gelnhausen,Hessen-Nassau,j,j,j,NA,NA,detected,,,523228.4465,5580955.481,detected,,523228.4465,5580955.481,,,999
857,139,10,12,ab,Gettenau,B<fc>dingen,Hessen,j,j,j,j,NA,detected,,,491546.4947,5581111.371,detected,,491546.4947,5581111.371,,,999
700,138,10,13,ab,Hirschberg,Unterlahnkreis,Hessen-Nassau,j,NA,NA,NA,NA,detected,,,999,999,not an unique name,prev. not unique,423829.4648,5581341.829,found,,999
695,138,9,12,ab,Eitelborn,Unterwesterwaldkreis,Hessen-Nassau,j,j,j,j,NA,detected,,,408931.158,5581399.469,detected,,408931.158,5581399.469,,,999
876,139,12,6,du,Wenings,B<fc>dingen,Hessen,j,j,NA,j,NA,detected,,,513983.896,5581501.158,detected,,513983.896,5581501.158,,,999
877,139,12,8,cu,Nieder-Seemen,Schotten,Hessen,j,j,j,j,NA,not detected,Nieder Seemen,,517530.9291,5581656.279,detected,,517530.9291,5581656.279,,,999
708,138,12,9,co,Langhecke,Oberlahnkreis,Hessen-Nassau,j,j,j,j,NA,detected,,,448831.074,5582063.861,detected,,448831.074,5582063.861,,,999
704,138,11,6,cl,Aull,Unterlahnkreis,Hessen-Nassau,j,j,j,j,NA,not detected,Aull,Rhein-Lahn,99999,99999,not detected,NANA,429287.99,5582089.02,f,,999
1028,140,7,8,bd,<dc>rzell,Schl<fc>chtern,Hessen-Nassau,j,j,j,j,NA,detected,,,530722.7135,5582161.257,detected,,530722.7135,5582161.257,,,999
868,139,11,6,ad,Wallernhausen,B<fc>dingen,Hessen,j,j,j,j,NA,detected,,,501158.6133,5582372.33,detected,,501158.6133,5582372.33,,,999
693,138,9,7,cu,Neuh<e4>usel,Unterwesterwaldkreis,Hessen-Nassau,NA,j,j,j,NA,detected,,,408549.7257,5582373.665,detected,,408549.7257,5582373.665,,,999
848,139,9,9,br,S<f6>del,Friedberg,Hessen,j,j,j,j,NA,detected,,,486047.2998,5582546.287,detected,,486047.2998,5582546.287,,,999
856,139,10,8,al,Bisses,B<fc>dingen,Hessen,NA,j,NA,NA,NA,detected,,,493077.1753,5582699.194,detected,,493077.1753,5582699.194,,,999
1031,140,8,10,a,Eichenried,Fulda,Hessen-Nassau,j,j,NA,NA,NA,detected,,,546277.7461,5582875.018,detected,,546277.7461,5582875.018,,,999
692,138,9,6,co,Simmern,Unterwesterwaldkreis,Hessen-Nassau,j,NA,NA,NA,NA,detected,,,405963.1326,5582875.053,detected,,405963.1326,5582875.053,,,999
694,138,9,10,co,Oberelbert,Unterwesterwaldkreis,Hessen-Nassau,j,j,j,j,NA,detected,,,415761.4061,5582910.005,detected,,415761.4061,5582910.005,,,999
874,139,12,3,cu,Mittel-Seemen,Schotten,Hessen,j,j,NA,NA,NA,not detected,Mittel Seemen,,517007.6036,5583011.126,detected,,517007.6036,5583011.126,,,999
699,138,10,6,b,Stahlhofen,Unterwesterwaldkreis,Hessen-Nassau,j,NA,NA,NA,NA,detected,,,418849.1647,5583050.76,detected,,418849.1647,5583050.76,,,999
847,139,9,5,cu,W<f6>lfersheim,Friedberg,Hessen,NA,NA,j,j,NA,detected,,,486979.687,5583055.395,detected,,486979.687,5583055.395,,,999
840,139,8,2,cd,Bodenrod,Friedberg,Hessen,j,j,j,j,NA,detected,,,468331.4873,5583289.913,detected,,468331.4873,5583289.913,,,999
875,139,12,4,c,Kirchbracht,Gelnhausen,Hessen-Nassau,j,j,j,NA,NA,detected,,,519707.1037,5583354.083,detected,,519707.1037,5583354.083,,,999
1030,140,8,1,dr,H<f6>f und Haid,Fulda,Hessen-Nassau,j,j,j,j,NA,detected,,,537665.6288,5583484.93,detected,,537665.6288,5583484.93,,,999
866,139,11,2,d,Fauerbach,B<fc>dingen,Hessen,j,j,j,NA,NA,multiple entires detected,,,999,999,multiple entires detected,,504512.5432,5583630.602,found,,999
855,139,10,4,d,Gei<df>-Nidda,B<fc>dingen,Hessen,j,j,j,j,NA,not detected,Gei<df>-Nidda,Nidda,99999,99999,not detected,NANA,497790.35,5583661.15,f,,999
846,139,9,1,cl,Ostheim,Friedberg,Hessen,j,j,j,j,NA,multiple entires detected,,,999,999,multiple entires detected,,476776.6101,5583724.188,found,,999
1027,140,7,1,d,Radm<fc>hl,Lauterbach,Hessen,j,j,j,j,NA,multiple entires detected,,,999,999,multiple entires detected,,525866.9274,5583736.468,found,,999
865,139,11,1,a,Nidda,B<fc>dingen,Hessen,j,j,j,j,NA,detected,,,500831.4047,5583884.483,detected,,500831.4047,5583884.483,,,999
835,139,7,1,do,Rohnstadt,Oberlahnkreis,Hessen-Nassau,j,j,NA,NA,NA,detected,,,454549.5714,5584024.311,detected,,454549.5714,5584024.311,,,999
836,139,7,5,ac,Hasselborn,Wetzlar,Hessen-Nassau,j,j,j,j,NA,detected,,,463717.039,5584053.479,detected,,463717.039,5584053.479,,,999
698,138,10,3,d,Eppenrod,Unterlahnkreis,Hessen-Nassau,NA,NA,j,j,NA,detected,,,424004.0497,5584086.241,detected,,424004.0497,5584086.241,,,999
867,139,11,5,a,Steinberg,Schotten,Hessen,j,j,j,j,NA,multiple entires detected,,,999,999,multiple entires detected,,510601.4039,5584284.229,found,,999
703,138,11,2,al,Elz,Limburg,Hessen-Nassau,j,NA,NA,NA,NA,detected,,,431475.7382,5584762.512,detected,,431475.7382,5584762.512,,,999
845,139,9,1,ar,Nieder-Weisel,Friedberg,Hessen,j,j,j,j,NA,not detected,Nieder Weisel,,477434.9483,5584788.799,detected,,477434.9483,5584788.799,,,999
691,138,6,22,du,Seelbach,Oberlahnkreis,Hessen-Nassau,j,j,j,j,NA,detected,,,999,999,not an unique name,prev. not unique,445150.2368,5584980.911,found,,999
814,139,3,23,cu,Oppershofen,Friedberg,Hessen,j,j,j,j,NA,detected,,,481457.077,5584995.535,detected,,481457.077,5584995.535,,,999
830,139,5,24,d,Glash<fc>tten,Schotten,Hessen,j,j,j,j,NA,multiple entires detected,,,999,999,multiple entires detected,,509420.2851,5585182.653,found,,999
697,138,10,1,al,Holler,Unterwesterwaldkreis,Hessen-Nassau,j,j,j,NA,NA,detected,,,417107.1333,5585302.103,detected,,417107.1333,5585302.103,,,999
1023,140,3,25,cr,Dalherda,Fulda,Hessen-Nassau,j,j,j,j,NA,detected,,,558573.1252,5585621.391,detected,,558573.1252,5585621.391,,,999
803,139,2,24,cr,Hausen,Friedberg,Hessen,NA,j,NA,NA,NA,multiple entires detected,,,999,999,not an unique name,prev. not unique,471593.73,5585637.05,corrupted,found,999
1019,140,2,24,bu,Mittelkalbach,Fulda,Hessen-Nassau,j,j,j,j,NA,detected,,,545548.4927,5585837.708,detected,,545548.4927,5585837.708,,,999
1018,140,1,23,cl,Freiensteinau,Lauterbach,Hessen,j,NA,NA,NA,NA,detected,,,528590.9248,5585952.172,detected,,528590.9248,5585952.172,,,999
822,139,4,21,bu,Berstadt,B<fc>dingen,Hessen,j,j,j,j,NA,detected,,,490304.2403,5586050.457,detected,,490304.2403,5586050.457,,,999
686,138,5,25,au,Hofen,Oberlahnkreis,Hessen-Nassau,j,j,j,j,NA,detected,,,440148.7425,5586314.072,detected,,440148.7425,5586314.072,,,999
815,139,3,25,ar,Wohnbach,Friedberg,Hessen,j,j,j,j,NA,detected,,,487754.9434,5586367.095,detected,,487754.9434,5586367.095,,,999
823,139,4,23,a,Unter-Widdersheim,B<fc>dingen,Hessen,j,j,j,j,NA,not detected,Unter-Widdersheim,Nidda,99999,99999,not detected,NANA,494142.22,5586385.5,f,,999
813,139,3,22,br,Rockenberg,Friedberg,Hessen,j,j,j,j,NA,detected,,,481220.6239,5586430.772,detected,,481220.6239,5586430.772,,,999
824,139,4,24,br,Borsdorf,B<fc>dingen,Hessen,j,j,j,j,NA,detected,,,498217.2891,5586553.342,detected,,498217.2891,5586553.342,,,999
680,138,4,24,br,Niedererbach,Unterwesterwaldkreis,Hessen-Nassau,j,j,j,j,NA,detected,,,427307.8335,5586575.349,detected,,427307.8335,5586575.349,,,999
1026,140,4,23,a,Rengersfeld,Fulda,Hessen-Nassau,NA,NA,j,j,NA,detected,,,564890.1899,5586718.341,detected,,564890.1899,5586718.341,,,999
794,139,1,17,cu,Weilm<fc>nster,Oberlahnkreis,Hessen-Nassau,j,j,j,j,NA,detected,,,455604.0673,5586884.286,detected,,455604.0673,5586884.286,,,999
676,138,3,24,bl,Horressen,Unterwesterwaldkreis,Hessen-Nassau,j,NA,NA,NA,NA,detected,,,414638.5501,5586898.465,detected,,414638.5501,5586898.465,,,999
796,139,1,20,cd,Brandoberndorf,Wetzlar,Hessen-Nassau,j,NA,NA,NA,NA,detected,,,464290.8542,5586940.69,detected,,464290.8542,5586940.69,,,999
672,138,2,22,ac,Engers,Neuwied,Rheinprovinz,j,j,j,j,NA,not detected,Engers,Neuwied,99999,99999,not detected,NANA,396651.84,5586990.92,f,,999
811,139,3,16,cu,Butzbach,Friedberg,Hessen,j,j,j,j,NA,detected,,,476663.7863,5587138.356,detected,,476663.7863,5587138.356,,,999
828,139,5,16,d,Unter-Schmitten,B<fc>dingen,Hessen,j,j,j,j,NA,not detected,Unter Schmitten,,501448.7256,5587175.92,detected,,501448.7256,5587175.92,,,999
689,138,6,18,cu,Falkenbach,Oberlahnkreis,Hessen-Nassau,j,j,NA,NA,NA,detected,,,446509.0396,5587246.623,detected,,446509.0396,5587246.623,,,999
685,138,5,18,c,Ahlbach,Limburg,Hessen-Nassau,j,j,j,NA,NA,detected,,,434886.2622,5587599.63,detected,,434886.2622,5587599.63,,,999
812,139,3,20,dl,Obbornhofen,Gie<df>en,Hessen,j,j,j,j,NA,detected,,,488148.4633,5587644.921,detected,,488148.4633,5587644.921,,,999
690,138,6,19,cr,Weinbach,Oberlahnkreis,Hessen-Nassau,NA,NA,j,j,NA,detected,,,449801.278,5587647.97,detected,,449801.278,5587647.97,,,999
1017,140,1,19,cl,Reinhards,Schl<fc>chtern,Hessen-Nassau,j,j,j,j,NA,detected,,,531606.2139,5587759.62,detected,,531606.2139,5587759.62,,,999
821,139,4,18,ad,Steinheim,Gie<df>en,Hessen,j,j,j,j,NA,multiple entires detected,,,999,999,multiple entires detected,,494546.6181,5587801.22,found,,999
829,139,5,17,au,Ober-Schmitten,Schotten,Hessen,j,j,NA,j,NA,not detected,Ober Schmitten,,502328.8916,5588154.735,detected,,502328.8916,5588154.735,,,999
795,139,1,19,br,Kr<f6>ffelbach,Wetzlar,Hessen-Nassau,NA,NA,j,j,NA,detected,,,462638.5076,5588297.62,detected,,462638.5076,5588297.62,,,999
802,139,2,17,b,Cleeberg,Wetzlar,Hessen-Nassau,j,j,j,j,NA,not detected,Kleeberg,,468810.2395,5588535.517,detected,,468810.2395,5588535.517,,,999
679,138,4,17,br,Kleinholbach,Unterwesterwaldkreis,Hessen-Nassau,j,j,j,j,NA,not detected,Kleinholbach,Girod,99999,99999,not detected,NANA,422231.37,5588730.07,f,,999
834,139,6,14,d,V<f6>lzberg,Gelnhausen,Hessen-Nassau,NA,NA,j,j,NA,detected,,,521333.1733,5588975.711,detected,,521333.1733,5588975.711,,,999
675,138,3,20,al,Eschelbach,Unterwesterwaldkreis,Hessen-Nassau,j,j,j,j,NA,detected,,,415787.5572,5589004.251,detected,,415787.5572,5589004.251,,,999
1022,140,3,15,c,Hettenhausen,Fulda,Hessen-Nassau,j,j,j,NA,NA,detected,,,557747.2215,5589026.263,detected,,557747.2215,5589026.263,,,999
793,139,1,12,d,M<f6>ttau,Oberlahnkreis,Hessen-Nassau,NA,NA,j,NA,NA,detected,,,457170.8443,5589150.926,detected,,457170.8443,5589150.926,,,999
1014,140,1,11,bd,Ober-Moos,Lauterbach,Hessen,j,j,j,j,NA,not detected,Ober Moos,,526179.5046,5589486.797,detected,,526179.5046,5589486.797,,,999
671,138,2,17,a,Heimbach-Weis,Neuwied,Rheinprovinz,NA,NA,j,j,NA,not detected,Heimbach-Weis,Neuwied,99999,99999,not detected,NANA,396685.69,5589593.55,f,,999
820,139,4,12,do,Inheiden,Gie<df>en,Hessen,j,j,j,j,NA,detected,,,492397.7333,5589638.57,detected,,492397.7333,5589638.57,,,999
670,138,2,15,c,Grenzau,Unterwesterwaldkreis,Hessen-Nassau,j,j,j,NA,NA,detected,,,404884.318,5589690.086,detected,,404884.318,5589690.086,,,999
678,138,4,15,co,Hundsangen,Unterwesterwaldkreis,Hessen-Nassau,j,j,j,NA,NA,detected,,,427750.0645,5589816.628,detected,,427750.0645,5589816.628,,,999
808,139,3,12,bu,Gambach,Friedberg,Hessen,j,j,j,j,NA,detected,,,480551.2761,5589824.625,detected,,480551.2761,5589824.625,,,999
1015,140,1,13,al,Gunzenau,Lauterbach,Hessen,j,j,NA,NA,NA,detected,,,528612.4347,5589844.143,detected,,528612.4347,5589844.143,,,999
1016,140,1,13,bl,Reichlos,Lauterbach,Hessen,j,j,j,NA,NA,not detected,Reichlos,Freiensteinau,99999,99999,not detected,NANA,530430.98,5589896,f,,999
684,138,5,14,ad,Obertiefenbach,Oberlahnkreis,Hessen-Nassau,j,NA,NA,NA,NA,detected,,,999,999,not an unique name,prev. not unique,437904.0981,5589954.191,found,,999
1025,140,4,13,dr,Sandberg,Fulda,Hessen-Nassau,NA,NA,j,j,NA,detected,,,566830.8112,5589978.709,detected,,566830.8112,5589978.709,,,999
801,139,2,15,a,Pohl-G<f6>ns,Friedberg,Hessen,j,j,j,j,NA,not detected,Pohlg<f6>ns,,475228.776,5590069.331,detected,,475228.776,5590069.331,,,999
827,139,5,11,a,Ulfa,Schotten,Hessen,j,j,j,j,NA,detected,,,500546.5175,5590122.37,detected,,500546.5175,5590122.37,,,999
688,138,6,15,al,Edelsberg,Oberlahnkreis,Hessen-Nassau,j,j,j,j,NA,detected,,,451386.9066,5590168.512,detected,,451386.9066,5590168.512,,,999
677,138,4,13,b,Steinefrenz,Unterwesterwaldkreis,Hessen-Nassau,j,j,j,j,NA,detected,,,424070.433,5590179.718,detected,,424070.433,5590179.718,,,999
810,139,3,14,ar,Trais,Friedberg,Hessen,j,j,j,j,NA,not detected,Trais-M<fc>nzenberg,M<fc>nzenberg,99999,99999,not detected,NANA,484998.53,5590214.82,f,,999
809,139,3,13,a,Ober-H<f6>rgern,Gie<df>en,Hessen,j,j,j,NA,NA,not detected,Ober H<f6>rgern,,482305.8788,5590229.866,detected,,482305.8788,5590229.866,,,999
826,139,5,9,du,Wingershausen,Schotten,Hessen,j,j,j,j,NA,detected,,,509488.81,5590531.177,detected,,509488.81,5590531.177,,,999
668,138,2,11,bl,Gladbach,Neuwied,Rheinprovinz,j,j,j,j,NA,not detected,Gladbach,Neuwied,99999,99999,not detected,NANA,395251.35,5590637.24,f,,999
825,139,5,8,c,Rainrod,Schotten,Hessen,NA,j,j,j,NA,multiple entires detected,,,999,999,multiple entires detected,,505223.1728,5590814.33,found,,999
831,139,6,7,dl,Kaulsto<df>,Schotten,Hessen,j,j,j,j,NA,not detected,Kaulsto<df>,Schotten,99999,99999,not detected,NANA,515873.53,5590945.37,f,,999
819,139,4,9,c,Langd,Gie<df>en,Hessen,j,j,j,j,NA,not detected,Landgd,Hungen,99999,99999,not detected,NANA,496373.89,5591002.63,f,,999
800,139,2,10,c,Kirch-G<f6>ns,Friedberg,Hessen,j,j,NA,NA,NA,not detected,Kirchg<f6>ns,,475410.7839,5591047,detected,,475410.7839,5591047,,,999
833,139,6,9,cl,Hartmannshain,Schotten,Hessen,j,NA,NA,NA,NA,detected,,,519586.0997,5591059.396,detected,,519586.0997,5591059.396,,,999
818,139,4,7,bd,Hungen,Gie<df>en,Hessen,j,j,j,j,NA,detected,,,492528.2606,5591584.275,detected,,492528.2606,5591584.275,,,999
792,139,1,9,ac,Niederquembach,Wetzlar,Hessen-Nassau,j,NA,NA,NA,NA,detected,,,461136.2272,5591599.947,detected,,461136.2272,5591599.947,,,999
799,139,2,9,ac,Niederkleen,Wetzlar,Hessen-Nassau,j,j,NA,NA,NA,detected,,,472766.9158,5591660.455,detected,,472766.9158,5591660.455,,,999
683,138,5,8,bd,Steinbach,Limburg,Hessen-Nassau,j,j,NA,NA,NA,multiple entires detected,,,999,999,not an unique name,prev. not unique,436348.7087,5591663.085,found,,999
817,139,4,6,al,Bettenhausen,Gie<df>en,Hessen,j,j,j,j,NA,detected,,,488107.9368,5591714.708,detected,,488107.9368,5591714.708,,,999
832,139,6,8,a,Sichenhausen,Schotten,Hessen,j,j,j,j,NA,detected,,,517206.2269,5591840.573,detected,,517206.2269,5591840.573,,,999
806,139,3,8,bl,Eberstadt,Gie<df>en,Hessen,j,j,j,j,NA,multiple entires detected,,,999,999,not an unique name,prev. not unique,482865.1242,5591962.655,found,,999
687,138,6,8,al,Odersbach,Oberlahnkreis,Hessen-Nassau,j,j,j,NA,NA,detected,,,446501.0872,5592061.793,detected,,446501.0872,5592061.793,,,999
666,138,2,6,au,Oberbieber,Neuwied,Rheinprovinz,j,j,j,NA,NA,not detected,Oberbieber,Neuwied,99999,99999,not detected,NANA,393469.62,5592302.94,f,,999
1021,140,3,7,bl,Welkers,Fulda,Hessen-Nassau,j,j,NA,NA,NA,detected,,,551104.786,5592349.4,detected,,551104.786,5592349.4,,,999
807,139,3,9,bo,Muschenheim,Gie<df>en,Hessen,j,NA,NA,NA,NA,detected,,,485562.6029,5592432.711,detected,,485562.6029,5592432.711,,,999
667,138,2,8,ab,Isenburg,Neuwied,Rheinprovinz,j,NA,j,j,NA,not detected,Isenburg,Neuwied,99999,99999,not detected,NANA,400150.85,5592580.36,f,,999
804,139,3,2,cd,Holzheim,Gie<df>en,Hessen,j,j,j,j,NA,detected,,,999,999,not an unique name,prev. not unique,480065.6426,5592795.345,found,,999
273,124,27,1,du,Berod bei Wallmerod,Oberwesterwaldkreis,Hessen-Nassau,NA,NA,NA,j,NA,not detected,Berod,,424556.9304,5592919.691,detected,,424556.9304,5592919.691,,,999
673,138,3,4,cu,Siershahn,Unterwesterwaldkreis,Hessen-Nassau,j,j,j,j,NA,detected,,,413375.178,5593024.946,detected,,413375.178,5593024.946,,,999
1012,140,1,1,co,Grebenhain,Lauterbach,Hessen,j,NA,NA,NA,NA,detected,,,523877.4974,5593067.491,detected,,523877.4974,5593067.491,,,999
1013,140,1,4,co,Jossa,Fulda,Hessen-Nassau,j,j,j,j,NA,multiple entires detected,,,999,999,not an unique name,prev. not unique,531992.6975,5593110.523,found,,999
674,138,3,12,ad,Baumbach,Unterwesterwaldkreis,Hessen-Nassau,j,NA,NA,NA,NA,detected,,,546869.4211,5652761.892,detected,,406844.15,5593138.41,false detected,found,999
682,138,5,5,cr,Heckholzhausen,Oberlahnkreis,Hessen-Nassau,j,j,j,NA,NA,detected,,,440190.8281,5593152.726,detected,,440190.8281,5593152.726,,,999
797,139,2,1,cl,Niederwetz,Wetzlar,Hessen-Nassau,j,j,NA,NA,NA,detected,,,464403.8572,5593155.879,detected,,464403.8572,5593155.879,,,999
816,139,4,1,ad,Langsdorf,Gie<df>en,Hessen,j,j,j,j,NA,detected,,,489679.092,5593268.117,detected,,489679.092,5593268.117,,,999
681,138,5,1,c,Thalheim,Limburg,Hessen-Nassau,j,j,j,j,NA,detected,,,429876.3907,5593279.927,detected,,429876.3907,5593279.927,,,999
1024,140,4,1,dr,Poppenhausen,Fulda,Hessen-Nassau,j,j,j,NA,NA,not detected,Poppenhausen,Fulda,99999,99999,not detected,NANA,561476.51,5593326.69,f,,999
805,139,3,5,al,Birklar,Gie<df>en,Hessen,j,j,j,j,NA,detected,,,486749.8801,5593419.223,detected,,486749.8801,5593419.223,,,999
1020,140,3,1,b,Eichenzell,Fulda,Hessen-Nassau,NA,NA,j,NA,NA,detected,,,549517.1835,5593668.668,detected,,549517.1835,5593668.668,,,999
798,139,2,5,ab,Langg<f6>ns,Friedberg,Hessen,j,j,j,j,NA,not detected,Lang G<f6>ns,,476133.7784,5593990.366,detected,,476133.7784,5593990.366,,,999
646,126,31,21,du,Vaitshain,Lauterbach,Hessen,j,NA,NA,NA,NA,detected,,,525348.0128,5594108.486,detected,,525348.0128,5594108.486,,,999
513,125,36,21,cu,Busenborn,Schotten,Hessen,j,j,j,j,NA,detected,,,512829.86,5594140.948,detected,,512829.86,5594140.948,,,999
494,125,33,23,cu,Dorf-G<fc>ll,Gie<df>en,Hessen,j,j,j,j,NA,detected,,,482732.1898,5594698.487,detected,,482732.1898,5594698.487,,,999
663,126,35,21,c,W<fc>stensachsen,Fulda,Hessen-Nassau,j,j,j,j,NA,detected,,,571245.5534,5594785.211,detected,,571245.5534,5594785.211,,,999
649,126,31,25,cl,Hosenfeld,Fulda,Hessen-Nassau,j,j,j,j,NA,detected,,,533996.5385,5594791.044,detected,,533996.5385,5594791.044,,,999
503,125,34,23,dr,Villingen,Gie<df>en,Hessen,j,j,j,j,NA,detected,,,495220.506,5594872.491,detected,,495220.506,5594872.491,,,999
665,126,36,23,c,Willmars,BA. Mellrichststadt,RegBez. Unterfranken (Bayern),NA,j,j,j,NA,detected,,,587989.7138,5595005.038,detected,,587989.7138,5595005.038,,,999
514,125,36,22,au,Breungeshain,Schotten,Hessen,j,j,j,j,NA,detected,,,514621.7246,5595035.178,detected,,514621.7246,5595035.178,,,999
655,126,33,24,do,Dietershausen,Fulda,Hessen-Nassau,j,j,j,j,NA,detected,,,556424.6335,5595172.679,detected,,556424.6335,5595172.679,,,999
305,124,34,21,dr,Oberahr,Oberwesterwaldkreis,Hessen-Nassau,j,j,j,j,NA,detected,,,419754.0034,5595315.066,detected,,419754.0034,5595315.066,,,999
664,126,35,24,dl,Hausen,BA. Mellrichststadt,RegBez. Unterfranken (Bayern),NA,j,j,j,NA,multiple entires detected,,,999,999,not an unique name,prev. not unique,580009.9591,5595444.933,found,,999
